juy,Month,Package,Low Price,High Price,Price
1712,9,24 inch bins,135.0,135.0,135.0
1713,9,24 inch bins,100.0,100.0,100.0
1714,9,24 inch bins,135.0,135.0,135.0
1715,9,24 inch bins,100.0,100.0,100.0
1716,9,24 inch bins,135.0,135.0,135.0
1717,9,24 inch bins,100.0,100.0,100.0
1718,9,24 inch bins,135.0,135.0,135.0
1719,9,1/2 bushel cartons,15.0,15.0,30.0
1720,9,1/2 bushel cartons,15.0,15.0,30.0
1721,9,1/2 bushel cartons,15.75,15.75,31.5
1722,9,1/2 bushel cartons,12.5,12.5,25.0
1723,9,1/2 bushel cartons,15.0,15.0,30.0
1724,9,1/2 bushel cartons,15.0,15.0,30.0
1725,9,1/2 bushel cartons,15.0,15.75,30.75
1726,9,1/2 bushel cartons,12.5,15.0,27.5
1727,9,1/2 bushel cartons,15.0,15.0,30.0
1728,9,1/2 bushel cartons,15.0,15.0,30.0
1729,9,1/2 bushel cartons,15.0,15.75,30.75
1730,9,1/2 bushel cartons,12.5,15.0,27.5
1731,9,1/2 bushel cartons,15.0,15.0,30.0
1732,9,1/2 bushel cartons,15.0,15.0,30.0
1733,9,1/2 bushel cartons,13.75,15.0,28.75
1734,9,1/2 bushel cartons,10.75,15.0,25.75
1735,9,1/2 bushel cartons,12.0,12.0,24.0
1736,9,1/2 bushel cartons,12.0,12.0,24.0
1737,9,1/2 bushel cartons,15.0,15.0,30.0
1738,9,1/2 bushel cartons,15.0,15.0,30.0
1739,9,1/2 bushel cartons,13.75,15.0,28.75
1740,9,1/2 bushel cartons,10.75,15.0,25.75
1741,9,1/2 bushel cartons,12.0,12.0,24.0
1742,9,1/2 bushel cartons,12.0,12.0,24.0
1743,9,22 lb cartons,16.75,16.75,16.75
1744,9,22 lb cartons,16.75,16.75,16.75
1745,9,22 lb cartons,16.75,16.75,16.75
1746,9,22 lb cartons,16.75,16.75,16.75
1747,9,22 lb cartons,14.75,14.75,14.75
1748,9,22 lb cartons,14.75,14.75,14.75
1749,9,22 lb cartons,10.75,10.75,10.75
1750,9,22 lb cartons,14.75,14.75,14.75
1751,9,22 lb cartons,10.75,10.75,10.75
1752,9,22 lb cartons,14.75,14.75,14.75
1753,9,36 inch bins,275.0,275.0,275.0
1754,9,36 inch bins,275.0,275.0,275.0
1755,9,36 inch bins,275.0,275.0,275.0
1756,9,36 inch bins,275.0,275.0,275.0
